date,expensetype,supplier,transactionnumber,amount,file,negative,ccg,expensearea
31/03/2021,Clinical&Medical-Commercial Sector,INHEALTH LTD,35945652,76285.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,C&M-GMS Global Sum,WAPPING HEALTH CENTRE,36085502,78742.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,C&M-GMS Global Sum,DR N SELVAN,36085468,83190.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Cont Care-Learning Disab(<65),LONDON BOROUGH OF TOWER HAMLETS,36182785,83410.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,CHC ADULT FULLY FUNDED
31/03/2021,C&M-GMS Global Sum,LIMEHOUSE PRACTICE,36085484,84589.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Programme Support Costs,PRIMARY CARE IT LTD,36182803,84900.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,National Insurance < 1 yr-NI-EES,HMRC,35972315,85889.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,BALANCE SHEET
31/03/2021,C&M-GMS Global Sum,ISLAND HEALTH,36085480,87437.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Programme Support Costs,BARTS HEALTH NHS TRUST,36111130,90000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-GMS Global Sum,MISSION PRACTICE,36085486,93673.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Clinical&Medical-Independent Sector,LOOK AHEAD CARE & SUPPORT LTD,36111166,94515.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,Clinical&Medical-Clinical Other,TOWER HAMLETS GP CARE GROUP,36129577,96426.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
31/03/2021,Clinical&Medical-Voluntary Sector,WORKING WELL TRUST,36111119,96600.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,C&M-GMS Global Sum,SPITALFIELDS GMS PRACTICE,36085490,96926.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Recharge : Received,BARTS HEALTH NHS TRUST,36111129,97905.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Clinical&Medical-Commercial Sector,WHIZZ MOBILITY CIC,35945636,99000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/03/2021,Programme Support Costs,NORTH EAST LONDON NHS FOUNDATION TRUST,36111105,99500.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Contract & Agency-Agency Int Mgr,QUEEN MARY UNIVERSITY OF LONDON,36066877,100000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Contract & Agency-Agency Int Mgr,LEARNING HEALTH SOLUTIONS LTD,35630097,101300.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-GMS Global Sum,GLOBETOWN SURGERY,36085472,103201.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,C&M-GMS Global Sum,JUBILEE STREET PRACTICE,36085482,103900.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,C&M-GMS Global Sum,BLITHEHALE MEDICAL CENTRE,36085460,107712.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,C&M-GMS Global Sum,ST STEPHENS HEALTH CENTRE LONDON,36085498,108131.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Clinical&Medical-Voluntary Sector,WORKING WELL TRUST,36177170,112200.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,C&M-GMS Global Sum,CHRISP STREET HEALTH CENTRE,36085462,121677.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Basic Sal-Rechgs to-from Other NHS,NHS WALTHAM FOREST CCG,35853373,122789.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-APMS Contract Value,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35927638,125336.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Programme Support Costs,NORTH EAST LONDON NHS FOUNDATION TRUST,36081345,128000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Clinical&Medical-Commercial Sector,WHIZZ MOBILITY CIC,36177140,129348.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/03/2021,Training Expenses,NORTH EAST LONDON NHS FOUNDATION TRUST,36081346,129428.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-GMS Global Sum,XX PLACE,36085504,129785.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Recharge : Received,BARTS HEALTH NHS TRUST,36111135,130927.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,National Insurance < 1 yr-NI- ERS,HMRC,35972315,133154.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,BALANCE SHEET
31/03/2021,C&M-APMS Contract Value,ST PAULS WAY MEDICAL CENTRE,35953313,136856.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Recharge : Received,BARTS HEALTH NHS TRUST,36182872,149345.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Hcare Srv Rec Fdtn Trust-Non Contract,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35954537,152500.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Other professional fees,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35995744,152500.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Programme Support Costs,ACCELERATE CIC,36182832,160000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Recharge : Received,BARTS HEALTH NHS TRUST,36182876,162143.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-APMS Contract Value,ST ANDREWS HEALTH CENTRE,35927635,171655.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,C&M-GMS Prem Actual Rent,SPITALFIELDS GMS PRACTICE,36085490,179400.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Cont Care-Physical Disab (<65),LONDON BOROUGH OF TOWER HAMLETS,36182790,185219.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,CHC ADULT FULLY FUNDED
31/03/2021,Income tax <1Yr,HMRC,35972315,190239.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,BALANCE SHEET
31/03/2021,Programme Support Costs,NHS NEL CSU,36209796,190397.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Hcare Srv Rec NHS Trust,BARTS HEALTH NHS TRUST,36154458,193966.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,EAST LONDON NHS FOUNDATION TRUST,35987672,195833.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,Miscellaneous Expenditure (L9),EGTON MEDICAL INFORMATION SYSTEMS LTD,36154459,209965.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Clinical&Medical-Commercial Sector,INHEALTH LTD,36032219,227704.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,
31/03/2021,Clinical&Medical-Clinical Other,TOWER HAMLETS GP CARE GROUP,34324570,241065.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
31/03/2021,Clinical&Medical-Othe Public Sector,LONDON BOROUGH OF TOWER HAMLETS,35963016,241500.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/03/2021,Clinical&Medical-Independent Sector,TOWER HAMLETS GP CARE GROUP,35999295,245250.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,URGENT CARE
31/03/2021,Clinical&Medical-Independent Sector,TOWER HAMLETS GP CARE GROUP,36064780,248000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
31/03/2021,Programme Support Costs,LONDON BOROUGH OF TOWER HAMLETS,35995750,265000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,EAST LONDON NHS FOUNDATION TRUST,35987665,268000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,BARTS HEALTH NHS TRUST,35987666,268000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,C&M-APMS Contract Value,BARKANTINE PRACTICE,35927629,283945.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/03/2021,Programme Support Costs,TOWER HAMLETS GP CARE GROUP,36129578,314985.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Clinical&Medical-Independent Sector,TOWER HAMLETS GP CARE GROUP,36111150,334000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
31/03/2021,Clinical&Medical-Independent Sector,TOWER HAMLETS GP CARE GROUP,36129579,359250.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/03/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,NORTH EAST LONDON NHS FOUNDATION TRUST,35987670,382000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,Programme Support Costs,LONDON BOROUGH OF TOWER HAMLETS,36007165,430000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Clinical&Medical-Independent Sector,TOWER HAMLETS GP CARE GROUP,35999320,447969.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/03/2021,Programme Support Costs,LONDON BOROUGH OF TOWER HAMLETS,36007164,575130.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Contract & Agency-Agency Int Mgr,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,36129573,625077.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,C&M-APMS Practice Transformational Support,TOWER HAMLETS GP CARE GROUP,35830747,683333.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,GP FORWARD VIEW
31/03/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,EAST LONDON NHS FOUNDATION TRUST,35987667,786000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,MENTAL HEALTH CONTRACTS
31/03/2021,Hcare Srv Rec Fdtn Trust-Non Contract,EAST LONDON NHS FOUNDATION TRUST,35987663,808000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,
31/03/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35987669,916000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,Programme Support Costs,LONDON BOROUGH OF TOWER HAMLETS,36200536,920680.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,PROGRAMME PROJECTS
31/03/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,BARTS HEALTH NHS TRUST,35987673,2955000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,BARTS HEALTH NHS TRUST,35987664,3649000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,Clinical&Medical-Othe Public Sector,LONDON BOROUGH OF TOWER HAMLETS,35963028,6202086.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,COMMISSIONING - NON ACUTE
31/03/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35987671,9656000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/03/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,BARTS HEALTH NHS TRUST,35987668,11557000.0,NETH 12 - March.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34340883,-756623.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,BARTS HEALTH NHS TRUST,34355395,-691000.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,BARTS HEALTH NHS TRUST,34204488,-88979.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,COMMUNITY SERVICES
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426391,-42665.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426373,-41834.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426384,-37739.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426446,-37402.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,WHITTINGTON HOSPITAL NHS TRUST (THE),34426496,-32910.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,C&M-GMS Prem Actual Rent,ALBION HEALTH CENTRE,34290293,-28260.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Pension EEs,CHRISP STREET HEALTH CENTRE,34290297,-19201.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Pension ERs Adjustments,CHRISP STREET HEALTH CENTRE,34290297,-19110.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Clin Pharmacist,ALBION HEALTH CENTRE,34290293,-14248.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Pension ERs Adjustments,ALBION HEALTH CENTRE,34290293,-3918.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Pension EEs,ALBION HEALTH CENTRE,34290293,-3678.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,Statutory Mat Pay < 1 yr,HMRC,34250295,-2777.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,BALANCE SHEET
31/10/2020,ME - GMS TPS Added Years Adj EEs,CHRISP STREET HEALTH CENTRE,34290297,-373.0,NETH 07 - October.pdf.csv,-1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Prior Year AVCs,XX PLACE,34290337,7.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS OOH Opt Outs,ISLAND MEDICAL CENTRE,34167543,12.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS OOH Opt Outs,ST PAULS WAY MEDICAL CENTRE,34189297,28.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Water Rates,DR N SELVAN,34290302,50.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS Prem Water Rates,BARKANTINE PRACTICE,34167541,66.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS Prem Clinical Waste,BARKANTINE PRACTICE,34167541,101.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Clinical Waste,DR N SELVAN,34290302,104.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Clinical Waste,LIMEHOUSE PRACTICE,34290318,123.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,Post Graduate Loan Payable,HMRC,34250295,134.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,BALANCE SHEET
31/10/2020,C&M-GMS Prem Water Rates,LIMEHOUSE PRACTICE,34290318,139.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Other,BRAYFORD SQUARE SURGERY,34290338,141.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Prof Fees Prescribing,CHRISP STREET HEALTH CENTRE,33975293,145.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M- PCN DES CARE HOME PREMIUM,CITY WELLBEING PRACTICE,34310318,150.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Prof Fees Prescribing,JUBILEE STREET PRACTICE,33975291,152.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS Prem Other,POLLARD ROW SURGERY,34167544,169.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Clinical Waste,BLITHEHALE MEDICAL CENTRE,34290296,189.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Other Addtl Staff Paymts,STROUTS PLACE MEDICAL CENTRE,34290327,345.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Other Addtl Staff Paymts,STROUTS PLACE MEDICAL CENTRE,33975290,345.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Other,ALBION HEALTH CENTRE,34290294,392.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Prem Water Rates,STROUTS PLACE MEDICAL CENTRE,33975290,409.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426387,429.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,C&M-APMS Prem Rates,POLLARD ROW SURGERY,34167544,432.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Water Rates,CITY WELLBEING PRACTICE,34310318,439.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,ME-GMS GP Pension AVCs,JUBILEE STREET PRACTICE,33975291,458.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426355,465.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,ACUTE COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,BRAYFORD SQUARE SURGERY,34290338,491.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Other Addtl Staff Paymts,ISLAND HEALTH,34290314,539.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS Prem Rates,ISLAND MEDICAL CENTRE,34167543,540.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Other Addtl Staff Paymts,DR N SELVAN,34290302,563.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,GROVE ROAD SURGERY,34290312,567.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,STROUDLY WALK,34290325,612.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,RUSTON STREET CLINIC,34290321,612.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS PCN DES Participation,POLLARD ROW SURGERY,34167544,654.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME - GMS GP Prior Year ERs,DR N SELVAN,34290302,707.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,ME-GMS GP Prior Year EEs,DR N SELVAN,34290302,717.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCO Other,JUBILEE STREET PRACTICE,34290316,779.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,TREDEGAR MEDICAL SURGERY,34290333,781.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Prem Rates,GROVE ROAD SURGERY,34290312,797.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,DR S RANA-MASSON,34290304,807.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS PCN DES Participation,STROUTS PLACE MEDICAL CENTRE,34290327,809.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS PCN DES Participation,STROUTS PLACE MEDICAL CENTRE,33975290,809.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Cost of Drugs -Prescribing,JUBILEE STREET PRACTICE,33975291,817.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
31/10/2020,C&M-GMS PCN DES Participation,CITY WELLBEING PRACTICE,34310318,836.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-APMS Prem Other,ST PAULS WAY MEDICAL CENTRE,34189297,865.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
31/10/2020,C&M-GMS Other Addtl Staff Paymts,RUSTON STREET CLINIC,34290321,897.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,PRC DELEGATED CO-COMMISSIONING
9/30/2020,C&M-GMS Cost of Drugs -Prescribing,CHRISP STREET HEALTH CENTRE,33975293,902.0,NETH 07 - October.pdf.csv,1,NHS Tower Hamlets CCG,LOCAL ENHANCED SERVICES
