ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,expsenearea
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Notional Rent,,SKYWAYS MEDICAL CENTRE,32406404,2711.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Growth,,WILLOW PRACTICE,32314214,2726.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,,DR GM WILLIAMS,32314212,3007.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Prem Notional Rent,,DR GM WILLIAMS,32314212,3040.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Healthcentre Rates,,DR P LUTHRA,32406368,3068.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,HMC HEALTH BEDFONT,32287418,3108.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR P GARCHA,32406365,3225.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR N BURBIDGE,32406370,3499.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Growth,,DR GM WILLIAMS,32314212,3536.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,HMC HEALTH FELTHAM,32287422,3579.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Rates,,DR SM HUNT,32406381,3617.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-APMS PCN DES Clinical Director,,ARGYLE HEALTH ISLEWORTH LTD,32314216,3643.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR SPECHT & PARTNERS,32406385,3733.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS PCO Locum Adop/Pat/Mat,,DR C LYNCH,32406348,3750.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS PCN DES Clinical Director,,DR RK SINGH & PARTNERS HOUNSLOW,32421156,3752.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,WILLOW PRACTICE,32314214,3820.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Growth,,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,32287412,3844.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR SM HUNT,32406381,3870.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,32287412,3872.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR RM CHAMBERS,32406375,3887.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR MA MEAGHER,32406362,3912.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,HMC HEALTH HESTON & GREAT WEST SURGERY,32287424,3934.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Notional Rent,,DR N BURBIDGE,32406370,4016.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Notional Rent,,DR SM HUNT,32406381,4120.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,REDWOOD PRACTICE DR P SHENTON & PARTNER,32287414,4127.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR P LUTHRA,32406368,4134.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,SKYWAYS MEDICAL CENTRE,32406404,4157.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Actual Rent,,DR C LYNCH,32406348,4229.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Notional Rent,,DR MA MEAGHER,32406362,4270.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Prem Notional Rent,,ST MARGARETS MEDICAL PRACTICE,32287416,4291.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,FIRST CARE PRACTICE DR MAHMUD & PTRS,32406389,4362.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS PCN DES Clinical Director,,PENTELOW PRACTICE,32421157,4370.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,ST DAVIDS PRACTICE DR S R KUMAR,32406398,4438.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR AM CROWE,32406350,4603.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-APMS DES Violent Patients,,HMC HEALTH HESTON & GREAT WEST SURGERY,32287424,4689.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,GREEN PRACTICE HOUNSLOW,32406391,4909.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Rates,,DR N BURBIDGE,32406370,4949.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS PCO Locum Adop/Pat/Mat,,WILLOW PRACTICE,32314214,4950.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,CHESTNUT PRACTICE,32406346,5080.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,,WILLOW PRACTICE,32314214,5127.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS PCO Other,,DR SM HUNT,32406381,5152.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR DP TRIPATHI,32406355,5299.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,ARGYLE HEALTH ISLEWORTH LTD,32314216,5541.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR F MORAN & PARTNERS,32406352,5610.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR S HEFFERNAN,32406372,5632.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,HOUNSLOW MEDICAL CENTRE DR BC PATEL,32406395,5667.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,,DR SK MAYOR,32406375,5747.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,C&M-PMS DES Extended Hours Access,,DR GM WILLIAMS,32314212,6039.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR SM LANE,32406383,6054.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS PCN DES PCN support,,DR GM WILLIAMS,32314212,6248.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,C&M-GMS QOF Aspiration,,DR SK MAYOR,32406377,6670.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Prem Rates,,ST MARGARETS MEDICAL PRACTICE,32287416,6694.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Actual Rent,,DR RM CHAMBERS,32406375,6875.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS DES Minor Surgery,,HOUNSLOW MEDICAL CENTRE DR BC PATEL,32406395,6911.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,HMC HEALTH HOUNSLOW,32287420,6991.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-APMS DES Extended Hours Access,,ARGYLE HEALTH ISLEWORTH LTD,32314216,7316.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS QOF Aspiration,,ST MARGARETS MEDICAL PRACTICE,32287416,7458.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS DES Extended Hours Access,,DR RK SINGH & PARTNERS HOUNSLOW,32413199,7536.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-APMS PCN DES PCN support,,ARGYLE HEALTH ISLEWORTH LTD,32314216,7569.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,C&M-GMS PCN DES PCN support,,DR RK SINGH & PARTNERS HOUNSLOW,32421156,7795.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,E'ers NHI-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413104,8354.0,NWHO 02 - May.pdf.csv,1,CLINICAL SUPPORT
NHS Hounslow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,,CHESTNUT PRACTICE,32398125,8359.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,E'ers NHI-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413195,8461.0,NWHO 02 - May.pdf.csv,1,CLINICAL SUPPORT
NHS Hounslow CCG,31-May-20,C&M-GMS DES Extended Hours Access,,PENTELOW PRACTICE,32421156,8778.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS PCN DES PCN support,,PENTELOW PRACTICE,32421157,9081.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Healthcentre Rates,,DR AM CROWE,32406350,9873.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS DES Extended Hours Access,,WILLOW PRACTICE,32314214,10296.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,E'ers Pen-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413104,10442.0,NWHO 02 - May.pdf.csv,1,CLINICAL SUPPORT
NHS Hounslow CCG,31-May-20,E'ers Pen-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413195,10576.0,NWHO 02 - May.pdf.csv,1,CLINICAL SUPPORT
NHS Hounslow CCG,31-May-20,C&M-PMS PCN DES PCN support,,WILLOW PRACTICE,32314214,10651.0,NWHO 02 - May.pdf.csv,1,LOCAL ENHANCED SERVICES
NHS Hounslow CCG,31-May-20,C&M-PMS PCO Doctors Ret Scheme,,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,32287412,10768.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PCN DES Support Payment,,DR GM WILLIAMS,32287424,11913.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Basic Sal-Rechgs to-from Other NHS,,LONDON BOROUGH OF HOUNSLOW,32413104,13260.0,NWHO 02 - May.pdf.csv,1,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT
NHS Hounslow CCG,31-May-20,Basic Sal-Rechgs to-from Other NHS,,LONDON BOROUGH OF HOUNSLOW,32413195,13283.0,NWHO 02 - May.pdf.csv,1,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT
NHS Hounslow CCG,31-May-20,National Insurance < 1 yr-NI-EES,,HMRC,32336064,15171.0,NWHO 02 - May.pdf.csv,1,BALANCE SHEET
NHS Hounslow CCG,31-May-20,C&M-PCN DES Support Payment,,DR RK SINGH & PARTNERS HOUNSLOW,32421156,15744.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PCN DES Support Payment,,ARGYLE HEALTH ISLEWORTH LTD,32314216,16074.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Basic Sal-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413104,16432.0,NWHO 02 - May.pdf.csv,1,PROGRAMME PROJECTS
NHS Hounslow CCG,31-May-20,Basic Sal-Rchgs to-from Oth Non NHS,,LONDON BOROUGH OF HOUNSLOW,32413195,16432.0,NWHO 02 - May.pdf.csv,1,PROGRAMME PROJECTS
NHS Hounslow CCG,31-May-20,C&M-PCN DES Support Payment,,PENTELOW PRACTICE,32421157,19444.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PCN DES Support Payment,,WILLOW PRACTICE,32314212,21467.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,National Insurance < 1 yr-NI- ERS,,HMRC,32336064,21631.0,NWHO 02 - May.pdf.csv,1,BALANCE SHEET
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Actual Rent,,HOUNSLOW MEDICAL CENTRE DR BC PATEL,32406395,22437.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Actual Rent,,DR SK MAYOR,32406377,24996.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR G VENKATESHAM,32406357,25673.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413147,25750.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413104,26120.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,C&M-PMS Contract Value,,DR GM WILLIAMS,32314212,27077.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,,NHS PROPERTY SERVICES LTD,32489004,28077.0,NWHO 02 - May.pdf.csv,1,RECHARGES NHS PROPERTY SERVICES LTD
NHS Hounslow CCG,31-May-20,Clinical&Medical-Serv Recd-F Trsts,,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,32354643,28556.0,NWHO 02 - May.pdf.csv,1,LEARNING DIFFICULTIES
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Healthcentre Rent,,DR P LUTHRA,32406368,28568.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,PENTELOW PRACTICE,32421157,28975.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS,32354588,29013.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,,NHS PROPERTY SERVICES LTD,32511210,29369.0,NWHO 02 - May.pdf.csv,1,RECHARGES NHS PROPERTY SERVICES LTD
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR MB PATEL,32406364,29645.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Clinical&Medical-Othe Public Sector,,LONDON BOROUGH OF HOUNSLOW,32406406,30000.0,NWHO 02 - May.pdf.csv,1,SAFEGUARDING
NHS Hounslow CCG,31-May-20,Income tax <1Yr,,HMRC,32321218,30193.0,NWHO 02 - May.pdf.csv,1,BALANCE SHEET
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413126,30437.0,NWHO 02 - May.pdf.csv,1,NHS 111
NHS Hounslow CCG,31-May-20,Cont Care-Physical Disab (<65),,LONDON BOROUGH OF HOUNSLOW,32321181,30690.0,NWHO 02 - May.pdf.csv,1,Adult Joint Funded Continuing Care Personal Health Budgets
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,,BARTS HEALTH NHS TRUST,32354555,31754.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,BRENTFORD FAMILY PRACTICE,32406404,32695.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Clinical&Medical-Commercial Sector,,MARIE STOPES INTERNATIONAL,32413195,33153.0,NWHO 02 - May.pdf.csv,1,INTERPRETING SERVICES
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS CCG-Non Contract,,NHS HAMMERSMITH AND FULHAM CCG,32354648,33227.0,NWHO 02 - May.pdf.csv,1,NCAS/OATS
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Non Contract,,OXLEAS NHS FOUNDATION TRUST,32354645,33239.0,NWHO 02 - May.pdf.csv,1,LEARNING DIFFICULTIES
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR P GARCHA,32406364,35733.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,,EPSOM & ST HELIER UNIVERSITY HOSPITALS NHS TRUST,32354584,36095.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-PMS Contract Value,,WILLOW PRACTICE,32314214,36532.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR MH MUZAFER,32406361,37172.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,32354629,37849.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,Telecoms-Phone Rental and Calls,,EVERYTHING EVERYWHERE LTD,32413171,38045.0,NWHO 02 - May.pdf.csv,1,PRIMARY CARE IT
NHS Hounslow CCG,31-May-20,C&M-GMS Prem Healthcentre Rent,,DR AM CROWE,32406350,38595.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,,COMMUNITY HEALTH PARTNERSHIPS LTD,32511215,41651.0,NWHO 02 - May.pdf.csv,1,RECHARGES NHS PROPERTY SERVICES LTD
NHS Hounslow CCG,31-May-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,,COMMUNITY HEALTH PARTNERSHIPS LTD,32511250,41651.0,NWHO 02 - May.pdf.csv,1,RECHARGES NHS PROPERTY SERVICES LTD
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32354597,42149.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR MA MEAGHER,32406361,42854.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413160,42857.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413163,42857.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,SKYWAYS MEDICAL CENTRE,32406404,42960.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413141,43499.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413184,43499.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,,SOUTH WEST LONDON AND ST GEORGE`S MENTAL HEALTH NHS,32354632,43829.0,NWHO 02 - May.pdf.csv,1,MENTAL HEALTH CONTRACTS
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS Trust-Non Contract,,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,32354641,44776.0,NWHO 02 - May.pdf.csv,1,NCAS/OATS
NHS Hounslow CCG,31-May-20,Clinical&Medical-Independent Sector,,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32413169,45045.0,NWHO 02 - May.pdf.csv,1,OUT OF HOURS
NHS Hounslow CCG,31-May-20,Hcare Srv Rec NHS Trust,,WEST LONDON NHS TRUST,32413097,47368.0,NWHO 02 - May.pdf.csv,1,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES
NHS Hounslow CCG,31-May-20,Clinical&Medical-Commercial Sector,,OMNES HEALTHCARE LTD,32413179,47920.0,NWHO 02 - May.pdf.csv,1,COMMUNITY SERVICES
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,ROYAL FREE LONDON NHS FOUNDATION TRUST,32354619,49002.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR C LYNCH,32406348,49869.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR SPECHT & PARTNERS,32406385,50478.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR N BURBIDGE,32406368,51130.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-APMS Contract Value,,HMC HEALTH BEDFONT,32287416,51185.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,FRIMLEY HEALTH NHS FOUNDATION TRUST,32321153,51703.0,NWHO 02 - May.pdf.csv,1,ACUTE COMMISSIONING
NHS Hounslow CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32354580,52857.0,NWHO 02 - May.pdf.csv,1,MENTAL HEALTH CONTRACTS
NHS Hounslow CCG,31-May-20,C&M-PMS Contract Value,,REDWOOD PRACTICE DR P SHENTON & PARTNER,32287412,52910.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,C&M-GMS Global Sum,,DR P LUTHRA,32406368,53123.0,NWHO 02 - May.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Hounslow CCG,31-May-20,Cont Care-Physical Disab (65+),,BONDCARE (LONDON) LTD CONISTON,32511253,54000.0,NWHO 02 - May.pdf.csv,1,CHC ADULT FULLY FUNDED
NHS Hounslow CCG,31-May-20,Cont Care-Physical Disab (65+),,BONDCARE (LONDON) LTD CONISTON,32511298,54000.0,NWHO 02 - May.pdf.csv,1,CHC ADULT FULLY FUNDED
