entuty,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
King's College Hospital NHS Foundation Trust,20-Mar-20,Medical Staff,NIHR SFA Type1 Diabetes,KINGS COLLEGE LONDON,SS50021348,-17131.0,KICO 03 - June.csv,-1
King's College Hospital NHS Foundation Trust,23-Mar-20,Medical Staff,Renal Medical Staff,KINGS COLLEGE LONDON,RS50021471,185098.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,08-Apr-20,R&D Collab Indirect Charges,NIHR Access Care Harding R,KINGS COLLEGE LONDON,SH50022024,39674.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,28-Apr-20,Contribution to Medical school library,Med/Dent Study Leave and Library,KINGS COLLEGE LONDON,TS50022668,264587.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,28-Apr-20,Consultant ,General Surgery I,KINGS COLLEGE LONDON,RS50022662,46300.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,PROGRAMME LEAD,ARC PH & MM - Vascular,KINGS COLLEGE LONDON,SH50022897,48554.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,19-May-20,PROGRAMME LEAD,ARC Alcohol,KINGS COLLEGE LONDON,SH50023358,70066.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,21-May-20,External Contract staffing and Consultan,CLAHRC Womens Health Theme,KINGS COLLEGE LONDON,SH50023430,48346.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,21-May-20,Contracted out services,ARC PPI,KINGS COLLEGE LONDON,SH50023476,35856.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,11-Jun-20,External Contract staffing and Consultan,R&D Wohl Institute,KINGS COLLEGE LONDON,TS50024002,516000.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,17-Jun-20,Premises and Fixed Plant,Facilities Rates / Rent,KINGS COLLEGE LONDON,TS50024174,28749.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,06-May-20,Miscellaneous,COM NN,KING'S FERTILITY LTD,KFL182,71989.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,08-Apr-20,Sub Contracted Healthcare - NHS bodies,ACU Cross Account,KING'S FERTILITY LTD,KFL179,202419.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,28-Apr-20,External Contract staffing and Consultan,ACU Cross Account,KING'S FERTILITY LTD,KFL180,37356.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,27-May-20,Assets Under Construction,Fixed Asset,LIFT SPECIALISTS LTD,CSI001524,32834.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Business Rates,Business Rates,LONDON BOROUGH OF  BROMLEY,,99999.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Business Rates,Business Rates,LONDON BOROUGH OF  BROMLEY,,36192.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Business Rates,Business Rates,LONDON BOROUGH OF  LAMBETH,,99999.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Business Rates,Business Rates,LONDON BOROUGH OF  LAMBETH,,99999.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Business Rates,Business Rates,LONDON BOROUGH OF  LAMBETH,,15460.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,10-Jun-20,Stock,Stock,MAWDSLEYS MILTON KEYNES,6799146,28654.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,09-Jun-20,Assets Under Construction,Fixed Asset,MCLAUGHLIN & HARVEY LTD,23114,99053.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,External Contract staffing and Consultan,Radiology Department,MEDICA REPORTING LTD,14735,56395.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-May-20,External Contract staffing and Consultan,Radiology Medical,MEDICA REPORTING LTD,14823,48665.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,11-Jun-20,Premises and Fixed Plant,Facilities Estates / Maintenance,MICAD SYSTEMS UK LTD,GGS243,26430.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,04-Jun-20,Premises and Fixed Plant,ICT - Network,NG BAILEY IT SERVICES,CD970051517,45015.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Clinical Supplies and Services,Haematology - Blood Products,NHS BLOOD AND TRANSPLANT,888103,437084.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,15-May-20,Clinical Supplies and Services,Blood Transfusion,NHS BLOOD AND TRANSPLANT,889374,90576.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,15-Apr-20,Clinical Supplies and Services,Haematology - Blood Products,NHS BLOOD AND TRANSPLANT,888840,482245.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,15-Apr-20,Clinical Supplies and Services,Blood Transfusion,NHS BLOOD AND TRANSPLANT,888842,90576.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Clinical Supplies and Services,Blood Transfusion,NHS BLOOD AND TRANSPLANT,888105,90576.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,15-May-20,Clinical Supplies and Services,Haematology - Blood Products,NHS BLOOD AND TRANSPLANT,889372,482245.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,17-May-20,Drugs,Pharmacy FP10,NHS BUSINESS SERVICES AUTHORITY,1000064765,233446.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,External Contract staffing and Consultan,Senior Finance Staff,NHS PROVIDERS,4819,25961.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,12-Jun-20,legal,legal,NHSLA SUSP     INVOICE SICX401678,,4389297.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-May-20,Intangibles,Fixed Asset,NIFES CONSULTING GROUP,696-494,45726.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,Assets Under Construction,Fixed Asset,OC EXPERTS SERVICES LTD,2117/16,107466.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Sub Contracted Healthcare - NHS bodies,Pharmacy QMS (Oxleas NHS),OXLEAS NHS FOUNDATION TRUST,63627,30043.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63603,32946.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,04-May-20,Sub Contracted Healthcare - NHS bodies,Pharmacy QMS (Oxleas NHS),OXLEAS NHS FOUNDATION TRUST,63640,380640.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63606,45503.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63786,45503.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63604,32946.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,04-May-20,Sub Contracted Healthcare - NHS bodies,Pharmacy QMS (Oxleas NHS),OXLEAS NHS FOUNDATION TRUST,63639,397056.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63605,69220.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Jun-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,63785,56663.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Sub Contracted Healthcare - NHS bodies,Pharmacy QMS (Oxleas NHS),OXLEAS NHS FOUNDATION TRUST,63628,53760.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Premises and Fixed Plant,Executive Nursing,PERFECT WARD LTD,212701,63050.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,18-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5117001,439518.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,24-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5121254,32994.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,02-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5107003,31381.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,09-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5110877,41584.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,11-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5112810,463299.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,04-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5109136,613594.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,25-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5123292,499878.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,17-Jun-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5115247,36008.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,07-Apr-20,Establishment Expenses,Corporate Human Resources,PULSE HEALTHCARE LTD,5068807,108000.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-May-20,Premises and Fixed Plant,Facilities Rates / Rent,RED CIRCLE SECURITY SERVICES LTD,786/140,52500.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-Apr-20,COVID - 19,Facilities Estates / Maintenance,ROBLETT ELECTRICAL CONTRACTOR LIMITED,2845,53748.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,22-May-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322139764,27755.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,08-Jun-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10406A,61278.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,15-Jun-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10421A,73534.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,05-Jun-20,EQUIPMENT LEASE,EQUIPMENT LEASE,SIEMENS FINANCIAL   7955539,,28716.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-May-20,Sub Contracted Healthcare - NHS bodies,Cancer and Medical Oncology,SOFTCAT LTD,INV02595847,68865.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,19-Jun-20,Sub Contracted Healthcare - NHS bodies,Neuroradiology,SOUTH LONDON AND MAUDSLEY NHS TRUST,B0009550,25983.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,28-Oct-19,Nursing Staff,ED Mental Health Nurses,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0127000,-27940.0,KICO 03 - June.csv,-1
King's College Hospital NHS Foundation Trust,26-Nov-19,External Contract staffing and Consultan,Ed Central,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0127532,55881.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,10-Jun-20,GP Trainee,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6474764,102595.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,10-Jun-20,GP Trainee,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6474763,97833.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-May-20,GP Trainee,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6474484,102314.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-May-20,GP Trainee,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6474485,99396.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-Jan-20,Transport and Moveable Plant,Transport,SWISS POST SOLUTIONS LTD,26309,77097.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-May-20,Transport and Moveable Plant,Transport,SWISS POST SOLUTIONS LTD,1800002825,99530.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-May-20,Establishment Expenses,Post Room,SWISS POST SOLUTIONS LTD,1800003154,73941.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-May-20,Establishment Expenses,Postage (P.R.U.),SWISS POST SOLUTIONS LTD,1800003195,32272.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,29-May-20,Clinical Supplies and Services,Apheresis Unit,TERUMO BCT EUROPE NV (INV STARTING 531),5310307442,25558.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,External Contract staffing and Consultan,Renal Administration,THE RENAL ASSOCIATION,2501,38697.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,11-Jun-20,Premises and Fixed Plant,EDT - Education and Training,THINK ASSOCIATES LTD,X-2332,54000.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,08-Jun-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,VEOLIA ENERGY AND UTILITY SERVICE UK PCS,90241745,47152.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH ANALYTICS LLP,91687795,1003492.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH ANALYTICS LLP,91687794,482486.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,03-Feb-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91650734,25953.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,22-Apr-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91684877,-27937.0,KICO 03 - June.csv,-1
King's College Hospital NHS Foundation Trust,03-Feb-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91650736,142054.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,02-Jan-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91642187,25953.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91687803,1238986.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,03-Dec-19,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91636632ACR,-31143.0,KICO 03 - June.csv,-1
King's College Hospital NHS Foundation Trust,02-Jan-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91642189,142054.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,06-Mar-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91673497,83035.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91687802,484987.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-Jan-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91648712,59430.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,02-Mar-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91671200,25953.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,06-Mar-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91673498,83035.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91680692,88431.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,19-Feb-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91662300,88132.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,03-Dec-19,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91636632,25953.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,10-Jun-20,Buildings,Fixed Asset,VINCI CONSTRUCTION UK LIMITED,20060017,26550.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,31-Jan-20,Premises and Fixed Plant,Liver Drug Monitoring,WATERS LTD,319097788,46508.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,02-Mar-20,Sub Contracted Healthcare - NHS bodies,Legal Services,WILLIS LIMITED,10003GP20/000001PRM,156982.0,KICO 03 - June.csv,1
King's College Hospital NHS Foundation Trust,06-Jan-20,Assets Under Construction,Fixed Asset,WSP UK LIMITED,64438098,26671.0,KICO 03 - June.csv,1
,14-Jul-20,Assets Under Construction,Fixed Asset, A J ELECTRICAL SERVICES ,4081,39644.0,KICO 04 - July.csv,1
,01-Jul-20,PHARMACY INVOICES,PHARMACY INVOICES, AAH PHARMACEUTICA KINGS COLL HOSP ,,500000.0,KICO 04 - July.csv,1
,20-Jul-20,PHARMACY INVOICES,PHARMACY INVOICES, AAH PHARMACEUTICALS LIMITED ,16964051C,35155.0,KICO 04 - July.csv,1
,14-Jul-20,Stock,Stock, ALEXION PHARMA UK ,90925438,120960.0,KICO 04 - July.csv,1
,10-Jul-20,Stock,Stock, ALEXION PHARMA UK ,90924784,45360.0,KICO 04 - July.csv,1
,22-Jul-20,Stock,Stock, ALLIANCE HEALTHCARE LTD (UNICHEM) ,B07M01141,25598.0,KICO 04 - July.csv,1
,31-Mar-20,External Contract staffing and Consultan,Radiology Department, ALLIANCE MEDICAL ,AML-151181,40764.0,KICO 04 - July.csv,1
,18-May-20,External Contract staffing and Consultan,Radiology Department, ALLIANCE MEDICAL ,AML-152793,26544.0,KICO 04 - July.csv,1
,12-Jun-20,External Contract staffing and Consultan,Radiology Department, ALLIANCE MEDICAL ,AML-153844,156202.0,KICO 04 - July.csv,1
,18-May-20,External Contract staffing and Consultan,Radiology Department, ALLIANCE MEDICAL ,AML-152789,166848.0,KICO 04 - July.csv,1
,19-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-19072020Fri,79857.0,KICO 04 - July.csv,1
,19-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-19072020,119531.0,KICO 04 - July.csv,1
,28-Jun-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-28062020Fri,97870.0,KICO 04 - July.csv,1
,12-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-12072020,156670.0,KICO 04 - July.csv,1
,26-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-26072020,142344.0,KICO 04 - July.csv,1
,05-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-05072020,154979.0,KICO 04 - July.csv,1
,05-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-05072020S,173389.0,KICO 04 - July.csv,1
,05-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-05072020Fri,91829.0,KICO 04 - July.csv,1
,12-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-12072020Fri,84985.0,KICO 04 - July.csv,1
,12-Jul-20,Net Pay-247Time,Net Pay-247Time, ALLOCATE SOFTWARE LIMITED ,KCH-12072020S,198242.0,KICO 04 - July.csv,1
,01-Jul-20,Stock,Stock, ALLOGA UK LTD ,SIN102931953,36000.0,KICO 04 - July.csv,1
,30-Jun-20,Stock,Stock, ALLOGA UK LTD ,SIN102931060,42312.0,KICO 04 - July.csv,1
,09-Apr-20,Stock,Stock, ALLOGA UK LTD ,SIN102877296,36000.0,KICO 04 - July.csv,1
,12-Jun-20,Stock,Stock, ALLOGA UK LTD ,SIN102919390,360000.0,KICO 04 - July.csv,1
,30-Jun-20,Clinical Supplies and Services,Haematology OPD, ANTHONY NOLAN ,624769,39573.0,KICO 04 - July.csv,1
,10-Jun-20,Clinical Supplies and Services,Haematology OPD, ANTHONY NOLAN ,624183,42490.0,KICO 04 - July.csv,1
,28-Jun-20,Premises and Fixed Plant,Facilities Estates / Maintenance, ARTIC BUILDING SERVICES LTD ,62006,29511.0,KICO 04 - July.csv,1
,30-Jun-20,COVID - 19,Facilities Estates / Maintenance, ARTIC BUILDING SERVICES LTD ,62005,33100.0,KICO 04 - July.csv,1
,30-Jun-20,Premises and Fixed Plant,Facilities Estates / Maintenance, ARTIC BUILDING SERVICES LTD ,61881,35418.0,KICO 04 - July.csv,1
,15-Jul-20,Hotel  ,Hotel  , ATOS RE PREMIERINN     9826133200071530 ,9.83E+15,44835.0,KICO 04 - July.csv,1
