date,expensetype,expensearea,supplier,amount,file,negative
16/02/2021,Building Expenditure,"Refurbishment and Reconfiguration of SDEC, RESUS & TRIAGE Room3",Ensigna Construction Ltd,123120.0,CHWE 11 - February.csv,1
16/02/2021,Building Expenditure,Plant Room ,Metromec Services And Maintenance Limited,45720.0,CHWE 11 - February.csv,1
16/02/2021,Computer Maintenance Contracts,Radiology,Sectra Ltd,70005.0,CHWE 11 - February.csv,1
16/02/2021,Computer Maintenance Contracts,Radiology,Sectra Ltd,70005.0,CHWE 11 - February.csv,1
16/02/2021,Equipment Expenditure,WM I.T Department 2nd Floor East Wing,Maintel Europe Limited,26465.0,CHWE 11 - February.csv,1
16/02/2021,Gas,Trust-wide,Total Gas & Power Ltd,221042.0,CHWE 11 - February.csv,1
16/02/2021,General Computer Hardware,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,568592.0,CHWE 11 - February.csv,1
16/02/2021,General Computer Hardware,Infrastructure Team,Sphere Systems Powering Healthcare Ltd,37917.0,CHWE 11 - February.csv,1
16/02/2021,General Computer Hardware,Infrastructure Team,Sphere Systems Powering Healthcare Ltd,216113.0,CHWE 11 - February.csv,1
16/02/2021,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),39745.0,CHWE 11 - February.csv,1
16/02/2021,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Whitespace Exhibitions Ltd,26907.0,CHWE 11 - February.csv,1
16/02/2021,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,125656.0,CHWE 11 - February.csv,1
16/02/2021,Recruitment Expenses,Director Of Nursing,Medox Paramedical Ltd T/ S  Drake Medox,35640.0,CHWE 11 - February.csv,1
16/02/2021,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1512342.0,CHWE 11 - February.csv,1
16/02/2021,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,50016.0,CHWE 11 - February.csv,1
16/02/2021,Drugs,Chelsea Pharmacy,Bayer Plc,68434.0,CHWE 11 - February.csv,1
16/02/2021,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,29471.0,CHWE 11 - February.csv,1
16/02/2021,Drugs,Chelsea Pharmacy,Alloga Uk Limited,36000.0,CHWE 11 - February.csv,1
16/02/2021,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,36000.0,CHWE 11 - February.csv,1
16/02/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,4608000.0,CHWE 11 - February.csv,1
16/02/2021,Staff Benefits & Well Being,Trust-wide,My Family Care,29107.0,CHWE 11 - February.csv,1
18/02/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,83137.0,CHWE 11 - February.csv,1
18/02/2021,Building Expenditure,West Mid Maternity Emergency,Ensigna Construction Ltd,39277.0,CHWE 11 - February.csv,1
18/02/2021,Building Expenditure,Maternity (Labour) Ward Phase 3,Ensigna Construction Ltd,69436.0,CHWE 11 - February.csv,1
18/02/2021,Computer Maintenance Contracts,I.T. Network,Wifi Spark Ltd,26566.0,CHWE 11 - February.csv,1
18/02/2021,Donations & Subscriptions,Ophthalmology,Medisoft Limited,36288.0,CHWE 11 - February.csv,1
18/02/2021,Electricty,Trust-wide,Edf Energy 1 Ltd,132971.0,CHWE 11 - February.csv,1
18/02/2021,Equipment Expenditure,Eye Clinic First Floor MM,Carl Zeiss Ltd,57513.0,CHWE 11 - February.csv,1
18/02/2021,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,159857.0,CHWE 11 - February.csv,1
18/02/2021,Transport ,Trust-wide,Hats Group Ltd,142595.0,CHWE 11 - February.csv,1
18/02/2021,Transport ,Trust-wide,Hats Group Ltd,30618.0,CHWE 11 - February.csv,1
18/02/2021,Transport ,Trust-wide,Hats Group Ltd,29824.0,CHWE 11 - February.csv,1
18/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),83967.0,CHWE 11 - February.csv,1
18/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Uk Stk (903),99059.0,CHWE 11 - February.csv,1
18/02/2021,Water,Estate Management Department,Castle Water Ltd,31074.0,CHWE 11 - February.csv,1
18/02/2021,Service Charge - Variation Pfi,Pfi Unitary Payment,Bywest Ltd,369602.0,CHWE 11 - February.csv,1
22/02/2021,General Suspense Account,Trust-wide,Opcare Ltd,-42527.0,CHWE 11 - February.csv,-1
22/02/2021,General Suspense Account,Trust-wide,Opcare Ltd,27849.0,CHWE 11 - February.csv,1
24/02/2021,Appliances - Other,Orthopaedic Medical Staff,Opcare Ltd,34008.0,CHWE 11 - February.csv,1
24/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,73550.0,CHWE 11 - February.csv,1
24/02/2021,Computer Maintenance Contracts,Main Pharmacy,Becton Dickinson Dispensing Uk Ltd,26335.0,CHWE 11 - February.csv,1
24/02/2021,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,334776.0,CHWE 11 - February.csv,1
24/02/2021,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,31543.0,CHWE 11 - February.csv,1
24/02/2021,Equipment Expenditure,ICU - 5th Floor MM,Avanos Medical Ltd,32256.0,CHWE 11 - February.csv,1
24/02/2021,Furniture & Furnishing-Routine,Vaccination Community Hubs,Hospital Metalcraft,41781.0,CHWE 11 - February.csv,1
24/02/2021,General Computer Software,Womens & Childrens Management,Lumeon Ltd,42120.0,CHWE 11 - February.csv,1
24/02/2021,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,738370.0,CHWE 11 - February.csv,1
24/02/2021,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,738370.0,CHWE 11 - February.csv,1
24/02/2021,General Maintenance Contracts,Womens & Childrens Management,Health Net Connections Ltd,34976.0,CHWE 11 - February.csv,1
24/02/2021,I.T. Expenditure,EPR Doughty House,Sphere Systems Powering Healthcare Ltd,26049.0,CHWE 11 - February.csv,1
24/02/2021,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,158484.0,CHWE 11 - February.csv,1
24/02/2021,Procurement Consultancy,Trust-wide,Procurement Nous,38500.0,CHWE 11 - February.csv,1
24/02/2021,Minor Works,Covid Phase 2 Facilities,Bywest Ltd,56728.0,CHWE 11 - February.csv,1
24/02/2021,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 11 - February.csv,1
24/02/2021,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 11 - February.csv,1
24/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,1073751.0,CHWE 11 - February.csv,1
24/02/2021,Sbs Service Charge,Employee Relations,Nhs Shared Business Services,36699.0,CHWE 11 - February.csv,1
24/02/2021,Patient Charges  ,Trust-wide,Hca Healthcare Uk,159614.0,CHWE 11 - February.csv,1
24/02/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,32504.0,CHWE 11 - February.csv,1
24/02/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,30188.0,CHWE 11 - February.csv,1
24/02/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,49890.0,CHWE 11 - February.csv,1
24/02/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,44672.0,CHWE 11 - February.csv,1
24/02/2021,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,43531.0,CHWE 11 - February.csv,1
24/02/2021,Drugs,Chelsea Pharmacy,Bayer Plc,68434.0,CHWE 11 - February.csv,1
24/02/2021,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,38292.0,CHWE 11 - February.csv,1
24/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),69380.0,CHWE 11 - February.csv,1
24/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),65987.0,CHWE 11 - February.csv,1
24/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),121382.0,CHWE 11 - February.csv,1
24/02/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,99670.0,CHWE 11 - February.csv,1
24/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,137885.0,CHWE 11 - February.csv,1
24/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,1275125.0,CHWE 11 - February.csv,1
24/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,2326343.0,CHWE 11 - February.csv,1
03/11/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,112152.0,CHWE 08 - November.csv,1
03/11/2020,Non-Nhs Contracts,Radiology Department,Medica Reporting Ltd (Medica Group),82045.0,CHWE 08 - November.csv,1
03/11/2020,Services From N.H.S. Bodies,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,658434.0,CHWE 08 - November.csv,1
03/11/2020,Drugs,Chelsea Pharmacy,Alloga Uk Limited,54000.0,CHWE 08 - November.csv,1
03/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),82219.0,CHWE 08 - November.csv,1
03/11/2020,Transport Charges,C-Virus - Preparatory Spend,Iss Mediclean Limited,41379.0,CHWE 08 - November.csv,1
03/11/2020,It Shared Service,I.T Management,Netconnection Systems Ltd,216113.0,CHWE 08 - November.csv,1
03/11/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 08 - November.csv,1
05/11/2020,General Computer Hardware,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 08 - November.csv,1
05/11/2020,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,202302.0,CHWE 08 - November.csv,1
05/11/2020,Minor Works,The Mortuary Department,Bywest Ltd,59815.0,CHWE 08 - November.csv,1
05/11/2020,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1512108.0,CHWE 08 - November.csv,1
05/11/2020,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,222885.0,CHWE 08 - November.csv,1
05/11/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,944798.0,CHWE 08 - November.csv,1
05/11/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1222256.0,CHWE 08 - November.csv,1
05/11/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,845105.0,CHWE 08 - November.csv,1
05/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),73694.0,CHWE 08 - November.csv,1
05/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),105037.0,CHWE 08 - November.csv,1
05/11/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 08 - November.csv,1
10/11/2020,Building Expenditure,Facilities Directorate - Chelsea Calorifier Refurbishment,Jca Engineering Limited,42000.0,CHWE 08 - November.csv,1
10/11/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1038298.0,CHWE 08 - November.csv,1
10/11/2020,Maternity Equipment,Kensington Wing Maternity Ward,Croyde Medical Ltd,32382.0,CHWE 08 - November.csv,1
10/11/2020,Medical Gases Purchases,Wm Medical Gases,Lifecycle Managment Group Limited,47168.0,CHWE 08 - November.csv,1
10/11/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,1808593.0,CHWE 08 - November.csv,1
10/11/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,178520.0,CHWE 08 - November.csv,1
10/11/2020,Management and Cleaning Services,Jupiter Ward,Ensigna Construction Ltd,25872.0,CHWE 08 - November.csv,1
10/11/2020,Soft Services,Trust-wide,Iss Mediclean Limited,45141.0,CHWE 08 - November.csv,1
10/11/2020,Services From N.H.S. Bodies,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,1042450.0,CHWE 08 - November.csv,1
10/11/2020,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,59944.0,CHWE 08 - November.csv,1
10/11/2020,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,27819.0,CHWE 08 - November.csv,1
10/11/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1132903.0,CHWE 08 - November.csv,1
10/11/2020,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,27055.0,CHWE 08 - November.csv,1
10/11/2020,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,27854.0,CHWE 08 - November.csv,1
13/11/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,85757.0,CHWE 08 - November.csv,1
13/11/2020,Appliances - Other,Surgical Appliances Department,Opcare Ltd,34008.0,CHWE 08 - November.csv,1
13/11/2020,Electricty,Trust-wide,Edf Energy 1 Ltd,179701.0,CHWE 08 - November.csv,1
13/11/2020,Services From N.H.S. Bodies,Director Of Nursing & Patient ,Central London Community Healthcare Nhs Trust,87500.0,CHWE 08 - November.csv,1
13/11/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,39229.0,CHWE 08 - November.csv,1
13/11/2020,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 08 - November.csv,1
13/11/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,29339.0,CHWE 08 - November.csv,1
13/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),127404.0,CHWE 08 - November.csv,1
13/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),76811.0,CHWE 08 - November.csv,1
13/11/2020,Training Expenses,Clahrc Fellowship,Ocb Media Ltd,38400.0,CHWE 08 - November.csv,1
13/11/2020,Service Charge - Variation Pfi,Facilities-Covid-19,Iss Mediclean Limited,460129.0,CHWE 08 - November.csv,1
17/11/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,104546.0,CHWE 08 - November.csv,1
17/11/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,146667.0,CHWE 08 - November.csv,1
17/11/2020,General Maintenance Contracts,Epr Cross Site Project,Cerner Limited,28413.0,CHWE 08 - November.csv,1
17/11/2020,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,140391.0,CHWE 08 - November.csv,1
17/11/2020,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,159333.0,CHWE 08 - November.csv,1
17/11/2020,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,178357.0,CHWE 08 - November.csv,1
17/11/2020,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,104836.0,CHWE 08 - November.csv,1
17/11/2020,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,57540.0,CHWE 08 - November.csv,1
17/11/2020,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,149417.0,CHWE 08 - November.csv,1
17/11/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,374493.0,CHWE 08 - November.csv,1
17/11/2020,Other Printing,I.T Management,Hp Inc. Uk Limited,28997.0,CHWE 08 - November.csv,1
17/11/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,39379.0,CHWE 08 - November.csv,1
17/11/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,28389.0,CHWE 08 - November.csv,1
17/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),101982.0,CHWE 08 - November.csv,1
17/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),145390.0,CHWE 08 - November.csv,1
19/11/2020,Building Expenditure,Facilities Directorate - Chelsea Lift Refurbishment,Specialist Lift Services,111825.0,CHWE 08 - November.csv,1
19/11/2020,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,47160.0,CHWE 08 - November.csv,1
19/11/2020,Pathology - Contract W.M.U.H.,Path Central Purchasing,Beckman Coulter United Kingdom Ltd,65425.0,CHWE 08 - November.csv,1
24/11/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,83637.0,CHWE 08 - November.csv,1
24/11/2020,Hire Of Beds,Director Of Nursing,Arjo Uk Ltd,42769.0,CHWE 08 - November.csv,1
24/11/2020,Hire Of Beds,Director Of Nursing,Arjo Uk Ltd,47920.0,CHWE 08 - November.csv,1
24/11/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,46286.0,CHWE 08 - November.csv,1
24/11/2020,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,27000.0,CHWE 08 - November.csv,1
24/11/2020,Typing&Transcription Services,Opd Admin Musculo Skeletal,Dscribe Ltd,26845.0,CHWE 08 - November.csv,1
24/11/2020,Water,Estate Management Department,Castle Water Ltd,30429.0,CHWE 08 - November.csv,1
26/11/2020,Building Expenditure,Facilities Directorate - Chelsea Phase 1 ITU Surge,Bywest Ltd,550952.0,CHWE 08 - November.csv,1
26/11/2020,Building Expenditure,Facilities Directorate - Chelsea Phase 1 ITU Surge,Bywest Ltd,411426.0,CHWE 08 - November.csv,1
26/11/2020,Building Expenditure,Facilities Directorate - Chelsea Phase 1 ITU Surge,Bywest Ltd,520717.0,CHWE 08 - November.csv,1
26/11/2020,Building Expenditure,Facilities Directorate - Chelsea Phase 1 ITU Surge,Bywest Ltd,1067092.0,CHWE 08 - November.csv,1
26/11/2020,Soft Services,Trust-wide,Iss Mediclean Limited,2356077.0,CHWE 08 - November.csv,1
26/11/2020,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 08 - November.csv,1
26/11/2020,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 08 - November.csv,1
26/11/2020,Soft Services,Trust-wide,Iss Mediclean Limited,2356077.0,CHWE 08 - November.csv,1
26/11/2020,Rates & Council Tax,West Middlesex site,London Borough Of Hounslow,90972.0,CHWE 08 - November.csv,1
26/11/2020,Rates & Council Tax,Dean St Facilities,Westminster City Council,26866.0,CHWE 08 - November.csv,1
26/11/2020,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 08 - November.csv,1
26/11/2020,Sbs Service Charge,Hr Directorate Team - Executiv,Nhs Shared Business Services,36699.0,CHWE 08 - November.csv,1
26/11/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,47007.0,CHWE 08 - November.csv,1
26/11/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,36559.0,CHWE 08 - November.csv,1
26/11/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,41080.0,CHWE 08 - November.csv,1
26/11/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,67626.0,CHWE 08 - November.csv,1
26/11/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,36504.0,CHWE 08 - November.csv,1
26/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),176678.0,CHWE 08 - November.csv,1
26/11/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),73880.0,CHWE 08 - November.csv,1
26/11/2020,Commercial Rents and Service Charge,Dean Street Facilities,Amas Ltd,173790.0,CHWE 08 - November.csv,1
05/01/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,89709.0,CHWE 10 - January.csv,1
05/01/2021,Appliances - Other,Orthopaedic Medical Staff,Opcare Ltd,34008.0,CHWE 10 - January.csv,1
05/01/2021,Appliances - Other,Orthopaedic Medical Staff,Opcare Ltd,34008.0,CHWE 10 - January.csv,1
05/01/2021,Appliances - Other,Surgical Appliances Department,Opcare Ltd,55955.0,CHWE 10 - January.csv,1
05/01/2021,Building Expenditure,C&W LV Infrastructure Upgrade - Sub Station 2,Jca Engineering Limited,213410.0,CHWE 10 - January.csv,1
05/01/2021,Annual License (IP),Trust-wide,Baxter Healthcare Ltd,77168.0,CHWE 10 - January.csv,1
05/01/2021,Professional Services,Trust-wide,Baxter Healthcare Ltd,44928.0,CHWE 10 - January.csv,1
05/01/2021,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,94171.0,CHWE 10 - January.csv,1
05/01/2021,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,424347.0,CHWE 10 - January.csv,1
05/01/2021,M.S.S.E. - Routine Purchases,Radiology,Curium Pharma Uk Ltd,25436.0,CHWE 10 - January.csv,1
05/01/2021,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,49680.0,CHWE 10 - January.csv,1
05/01/2021,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,43200.0,CHWE 10 - January.csv,1
05/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),140944.0,CHWE 10 - January.csv,1
05/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),123935.0,CHWE 10 - January.csv,1
05/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),73118.0,CHWE 10 - January.csv,1
05/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),39678.0,CHWE 10 - January.csv,1
05/01/2021,Typing&Transcription Services,Opd Admin Musculo Skeletal,Dscribe Ltd,27124.0,CHWE 10 - January.csv,1
07/01/2021,Soft Services,Trust-wide,Iss Mediclean Limited,131924.0,CHWE 10 - January.csv,1
07/01/2021,General Computer Hardware,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 10 - January.csv,1
07/01/2021,Internal Audit Fees,Professional Advice,Kpmg Llp Fees Account,32611.0,CHWE 10 - January.csv,1
07/01/2021,M.R.I. Scans,Radiology:- Other Scanning,Alliance Medical Limited,172554.0,CHWE 10 - January.csv,1
07/01/2021,Other Consultancy,Procurement,Lifecycle Managment Group Limited,47339.0,CHWE 10 - January.csv,1
07/01/2021,Soft Services,Trust-wide,Bywest Ltd,389555.0,CHWE 10 - January.csv,1
07/01/2021,HIV Clinical Services,Hiv Ð Herts,Central London Community Healthcare Nhs Trust,35478.0,CHWE 10 - January.csv,1
07/01/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 10 - January.csv,1
12/01/2021,Minor Works,C-Virus - Preparatory Spend,Bywest Ltd,36747.0,CHWE 10 - January.csv,1
12/01/2021,Cardiology Managed Services,Cardiac Cath Lab,Medtronic Limited,140127.0,CHWE 10 - January.csv,1
12/01/2021,Transport ,Trust-wide,Hats Group Ltd,30618.0,CHWE 10 - January.csv,1
12/01/2021,Transport ,Trust-wide,Hats Group Ltd,34800.0,CHWE 10 - January.csv,1
12/01/2021,Recharges  Pay and non-pay costs,I.T Management,Royal Brompton & Harefield Nhs Ft,148273.0,CHWE 10 - January.csv,1
12/01/2021,Drugs,Chelsea Pharmacy,Bayer Plc,68434.0,CHWE 10 - January.csv,1
12/01/2021,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 10 - January.csv,1
12/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),148885.0,CHWE 10 - January.csv,1
12/01/2021,Commercial Rents and Service Charge,Quarterly Rent,Dalness Estates Ltd,48000.0,CHWE 10 - January.csv,1
13/01/2021,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Whitespace Exhibitions Ltd,26907.0,CHWE 10 - January.csv,1
14/01/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,111968.0,CHWE 10 - January.csv,1
14/01/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,75324.0,CHWE 10 - January.csv,1
14/01/2021,Computer Maintenance Contracts,Radiology,Sectra Ltd,109997.0,CHWE 10 - January.csv,1
14/01/2021,Electricty,Trust-wide,Edf Energy 1 Ltd,94048.0,CHWE 10 - January.csv,1
14/01/2021,Equipment Expenditure,Chelsea Site - Theartres,Delta Surgical Ltd,61556.0,CHWE 10 - January.csv,1
14/01/2021,Equipment Expenditure,Chelsea Site - Theartres,Delta Surgical Ltd,61538.0,CHWE 10 - January.csv,1
14/01/2021,General Maintenance Contracts,Clinical Engineering,Nhs Supply Chain Maintenance (201),223576.0,CHWE 10 - January.csv,1
14/01/2021,General Maintenance Contracts,Clinical Engineering,Nhs Supply Chain Maintenance (201),224112.0,CHWE 10 - January.csv,1
14/01/2021,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),44945.0,CHWE 10 - January.csv,1
14/01/2021,M.S.S.E. - Other,Itu-Covid-19,Vyaire Medical Products Ltd,58692.0,CHWE 10 - January.csv,1
14/01/2021,Transport ,Trust-wide,Hats Group Ltd,141324.0,CHWE 10 - January.csv,1
14/01/2021,Transport ,Trust-wide,Hats Group Ltd,58622.0,CHWE 10 - January.csv,1
14/01/2021,NWL Occupational Work,Nwl Workforce Projects,Central And North West London Nhs Ft,100000.0,CHWE 10 - January.csv,1
14/01/2021,Recharges  Pay and non-pay costs,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,96893.0,CHWE 10 - January.csv,1
14/01/2021,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,31281.0,CHWE 10 - January.csv,1
14/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),108469.0,CHWE 10 - January.csv,1
14/01/2021,Staff Benefits & Well Being,Trust-wide,My Family Care,29107.0,CHWE 10 - January.csv,1
14/01/2021,Cw Erly Ret Prov Staff Pension,Trust-wide,Nhs Business Servic.Authority- Ea Code Ib4049,44832.0,CHWE 10 - January.csv,1
19/01/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,29807.0,CHWE 10 - January.csv,1
19/01/2021,Professional Services,34-35 Dean Street,Gerald Eve Llp,48431.0,CHWE 10 - January.csv,1
19/01/2021,Other Printing,I.T Management,Hp Inc. Uk Limited,25889.0,CHWE 10 - January.csv,1
19/01/2021,Recharges  Pay and non-pay costs,Chelsea Site,Royal Borough Of Kensington And Chelsea,117109.0,CHWE 10 - January.csv,1
21/01/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,88084.0,CHWE 10 - January.csv,1
21/01/2021,Transport ,Trust-wide,Hats Group Ltd,33000.0,CHWE 10 - January.csv,1
21/01/2021,Dispensing Fee,Medical Outliers,Medihome Ltd,55733.0,CHWE 10 - January.csv,1
21/01/2021,Drugs,Chelsea Pharmacy,Boots Uk Ltd,787550.0,CHWE 10 - January.csv,1
21/01/2021,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,36456.0,CHWE 10 - January.csv,1
21/01/2021,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,26912.0,CHWE 10 - January.csv,1
27/01/2021,Building Expenditure,Facilities Directorate - Chelsea Phase 1 ITU Surge,Bywest Ltd,233385.0,CHWE 10 - January.csv,1
27/01/2021,It Shared Service,ICU - Medical grade phase 1,Sphere Systems Powering Healthcare Ltd,67544.0,CHWE 10 - January.csv,1
27/01/2021,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,67434.0,CHWE 10 - January.csv,1
27/01/2021,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,28764.0,CHWE 10 - January.csv,1
27/01/2021,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Event Hire London Ltd,51840.0,CHWE 10 - January.csv,1
27/01/2021,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Whitespace Exhibitions Ltd,27705.0,CHWE 10 - January.csv,1
27/01/2021,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Whitespace Exhibitions Ltd,27705.0,CHWE 10 - January.csv,1
27/01/2021,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 10 - January.csv,1
27/01/2021,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 10 - January.csv,1
