supplier,date,expensearea,expensetype,transactionnumber,amount,file,negative
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1434560,6710.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1434560,14311.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,41430.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,7144.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,58198.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,5275.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,10066.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,4814.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,3996.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,20392.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,31286.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,23/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1435322,62559.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,621.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,29240.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,19131.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,5923.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,2277.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,3557.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,6514.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Agency Nurse - Band 6,1435777,12025.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,28700.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,11913.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,54409.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,9925.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,13244.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,4815.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,6068.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,19547.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,33714.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Day Surgery Unit,Bank Nurse - Band 2,1436114,64820.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,10863.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,1108.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,1053.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,2023.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,5094.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,204.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,8384.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,8232.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,09/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1433249,22330.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,9929.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,570.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,785.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,858.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,2558.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,2239.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,11314.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,7439.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434126,14274.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,7676.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,1524.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,382.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,1065.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,3532.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,201.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,11518.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,8894.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,16/07/2020,Main Theatres 1-8,Bank Nurse - Band 2,1434163,9529.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Agency Nurse - Band 6,1435795,5086.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Agency Nurse - Band 6,1435795,15204.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Agency Nurse - Band 6,1435795,6409.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Agency Nurse - Band 6,1435795,607.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,5459.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,1632.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,1137.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,1478.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,6376.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,1003.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,8260.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,7498.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1435756,13657.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,4423.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,1339.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,365.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,751.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,6365.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,302.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,14561.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,8133.0,CROY 04 - July.csv,1
Nhs Professionals Ltd,28/07/2020,Main Theatres 1-8,Bank Nurse - Band 5,1436130,10755.0,CROY 04 - July.csv,1
Paul Hartmann Ltd,02/07/2020,Continence Advisor,Incontinence & Stoma Products,1426326,46137.0,CROY 04 - July.csv,1
Paul Hartmann Ltd,02/07/2020,Continence Advisor,Incontinence & Stoma Products,1429748,43175.0,CROY 04 - July.csv,1
Paul Hartmann Ltd,28/07/2020,Continence Advisor,Incontinence & Stoma Products,1435068,49137.0,CROY 04 - July.csv,1
Primary Care Partners Ltd,02/07/2020,Adult Ucc,At Medics,1429824,211442.0,CROY 04 - July.csv,1
Primary Care Partners Ltd,16/07/2020,Adult Ucc,At Medics,1433143,211442.0,CROY 04 - July.csv,1
Primary Care Partners Ltd,16/07/2020,Adult Ucc,At Medics,1433145,34047.0,CROY 04 - July.csv,1
Primary Care Partners Ltd,23/07/2020,Adult Ucc,At Medics,1431921,231385.0,CROY 04 - July.csv,1
Primary Care Partners Ltd,28/07/2020,Adult Ucc,At Medics,1431920,34047.0,CROY 04 - July.csv,1
Siemens Healthcare Limited,16/07/2020,Balance Sheet,Additions - Plant & Machinery,1433569,46800.0,CROY 04 - July.csv,1
Sonosite Fujifilm Ltd,16/07/2020,Corona Virus,Medical & Surgical Equip Gen,1429193,71235.0,CROY 04 - July.csv,1
Spacelabs Healthcare Ltd,09/07/2020,Balance Sheet,Additions - Plant & Machinery,1422523,35803.0,CROY 04 - July.csv,1
Supply Chain Coordination Limited Capital 905,02/07/2020,Balance Sheet,Additions - Plant & Machinery,1426398,47844.0,CROY 04 - July.csv,1
Supply Chain Coordination Limited Capital 905,28/07/2020,Balance Sheet,Additions - Plant & Machinery,1435061,79740.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Consumables 101,02/07/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1430783,73556.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Consumables 101,02/07/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1431381,71394.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Consumables 101,16/07/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1432576,57217.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Consumables 101,16/07/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1433175,60769.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Maintenance 201,16/07/2020,Radiography,Medical & Surgical Equip Gen,1434073,210699.0,CROY 04 - July.csv,1
Supply Chain Coordination Ltd Maintenance 201,28/07/2020,Cardiology Dept-Cbu2,Equipment Annual Maint,1435019,62230.0,CROY 04 - July.csv,1
Teerco Uk Ltd,09/07/2020,Corona Virus,Computer - Maint & Licences,1433233,50158.0,CROY 04 - July.csv,1
Trinity Medical Imaging,02/07/2020,Nuclear Medicine,Fees For Medical Reports,1421251,28738.0,CROY 04 - July.csv,1
Veolia Energy And Utility Services Uk Plc,23/07/2020,Energy Centre Running Costs,Professional Fees,1429786,27243.0,CROY 04 - July.csv,1
Veolia Energy And Utility Services Uk Plc,23/07/2020,Energy Centre Running Costs,Professional Fees,1429787,28221.0,CROY 04 - July.csv,1
Allergy Cosmos Ltd,13/08/2020,Main Theatres 1-8,Carriage Charge,1438284,33198.0,CROY 05 - August.csv,1
Allocate Software Ltd,06/08/2020,"It Hardware,Software&Licensing",Computer - Maint & Licences,1433529,32523.0,CROY 05 - August.csv,1
Caci Ltd,20/08/2020,"It Hardware,Software&Licensing",Computer - Maint & Licences,1429429,25909.0,CROY 05 - August.csv,1
Cerner Ltd,13/08/2020,Application Support,Cerner Millenium Ann Support,1436334,41078.0,CROY 05 - August.csv,1
Cerner Ltd,13/08/2020,Application Support,Cerner Millenium Ann Support,1437522,209483.0,CROY 05 - August.csv,1
Communitas Clinics Ltd,20/08/2020,Ent - Medical,Contract External,1436329,51664.0,CROY 05 - August.csv,1
Croydon Council,06/08/2020,Equipment Store,Other General Supplies & Serv,1435890,1437129.0,CROY 05 - August.csv,1
Croydon Council,06/08/2020,Ward - Ace (Edgecombe),Social Worker - Band 7,1435895,55000.0,CROY 05 - August.csv,1
Egton Medical Information Systems Ltd,20/08/2020,Application Support,Emis / Epex Support Contract,1437548,67352.0,CROY 05 - August.csv,1
Elis Uk Ltd,26/08/2020,Linen & Laundry Services,Bedding & Linen,1439815,57615.0,CROY 05 - August.csv,1
Hats Group Ltd,06/08/2020,Patient Transport,Patient Non Emerg. Transport,1437081,26768.0,CROY 05 - August.csv,1
Hats Group Ltd,26/08/2020,Patient Transport,Patient Non Emerg. Transport,1439675,156767.0,CROY 05 - August.csv,1
Icts Uk Ltd,06/08/2020,Security,Contract - Security Services,1434915,47769.0,CROY 05 - August.csv,1
Insight Direct Uk Ltd,20/08/2020,Balance Sheet,Additions - Information Techno,1437573,138840.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Balance Sheet,Additions - Information Techno,1435779,57276.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Balance Sheet,Additions - Information Techno,1435782,84480.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Balance Sheet,Additions - Information Techno,1435783,44892.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Balance Sheet,Additions - Information Techno,1435784,54180.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Corona Virus,Agency A&C,1435785,33930.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,06/08/2020,Corona Virus,Agency Senior Manager,1435789,31992.0,CROY 05 - August.csv,1
Keystream Healthcare Resources Limited,26/08/2020, Project Management,Computer Hardware Purchases,1439685,34650.0,CROY 05 - August.csv,1
Lawmed Ltd,26/08/2020,Balance Sheet,Additions - Assets Under Const,1435798,71442.0,CROY 05 - August.csv,1
Lloyds Pharmacy Ltd,20/08/2020,Pharmacy,Drugs,1438270,252407.0,CROY 05 - August.csv,1
Medica Reporting Ltd (Medica Group),06/08/2020,Radiology - Medical,Fees For Medical Reports,1409006,44826.0,CROY 05 - August.csv,1
Medica Reporting Ltd (Medica Group),06/08/2020,Radiology - Medical,Fees For Medical Reports,1413695,42662.0,CROY 05 - August.csv,1
Meltemi Company Clothing Ltd,20/08/2020,Corona Virus,Staff Uniforms & Clothing,1425133,29907.0,CROY 05 - August.csv,1
Mindray Uk Ltd,13/08/2020,Balance Sheet,Additions - Plant & Machinery,1434037,45013.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,631.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,32793.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,14744.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,5823.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,1397.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,4610.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,18823.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,06/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1437134,17587.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,1914.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,39645.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,26462.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,4007.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,680.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,3109.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,17330.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Agency Nurse - Band 5,1437547,18975.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,32898.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,6433.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,59183.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,6664.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,10225.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,6167.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,5979.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,19372.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,31303.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1437254,82057.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,30036.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,8553.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,56698.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,8200.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,13401.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,5282.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,6096.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,19317.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,30164.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,13/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1438670,74482.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,33190.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,34106.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,5196.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,1382.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,1827.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,15619.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439047,11403.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,29100.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,7632.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,70770.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,9088.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,17231.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,4972.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,4882.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,25429.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,51914.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,20/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1439210,76314.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,42556.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,37711.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,4158.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,4248.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,9640.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,19005.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Agency Nurse - Band 6,1439684,40210.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1440516,49401.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1440516,10565.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1440516,54999.0,CROY 05 - August.csv,1
Nhs Professionals Ltd,26/08/2020,Day Surgery Unit,Bank Nurse - Band 2,1440516,9008.0,CROY 05 - August.csv,1
